event_id,loan_id,event_sequence,status,event_datetime,refusal_reason,document_issue_flag,fraud_flag
391,12470,4,Rejected,2025-12-14 12:01:33.433175,Other,0.0,0
392,48955,1,Submitted,2025-10-20 18:55:00.000000,,0.0,0
393,48955,2,Docs Received,2025-10-21 19:59:37.163877,,0.0,0
394,48955,3,Credit Check,2025-10-22 05:18:59.762523,,0.0,0
395,48955,4,Approved,2025-10-22 07:31:57.699408,,0.0,0
396,48955,5,Signed,2025-10-24 20:00:44.085675,,0.0,0
397,48955,6,Granted,2025-10-25 13:06:03.023677,,0.0,0
398,24851,1,Submitted,2025-11-23 20:05:00.000000,,0.0,0
399,41126,1,Submitted,2025-12-04 12:25:00.000000,,0.0,0
400,11342,1,Submitted,2025-10-30 08:28:00.000000,,0.0,0
401,11342,2,Docs Received,2025-10-31 01:21:28.668624,,0.0,0
402,11342,3,Credit Check,2025-11-02 13:49:56.448698,,0.0,0
403,11342,4,Rejected,2025-11-02 16:10:55.409178,Low credit score,0.0,0
404,75055,1,Submitted,2025-11-01 14:32:00.000000,,0.0,0
405,75055,2,Docs Received,2025-11-02 10:57:40.626801,,1.0,0
406,96224,1,Submitted,2025-12-28 10:30:00.000000,,0.0,0
407,96224,2,Docs Received,2025-12-30 05:53:26.285575,,0.0,0
408,96224,3,Credit Check,2026-01-02 19:28:53.105257,,0.0,0
409,96224,4,Rejected,2026-01-03 15:48:32.027289,Low credit score,0.0,0
410,74444,1,Submitted,2025-12-12 14:50:00.000000,,0.0,0
411,74444,2,Docs Received,2025-12-13 20:44:37.875236,,0.0,0
412,74444,3,Credit Check,2025-12-19 22:39:09.969492,,0.0,0
413,74444,4,Rejected,2025-12-20 04:37:35.658740,Other,0.0,0
414,31011,1,Submitted,2025-10-04 19:03:00.000000,,0.0,0
415,64113,1,Submitted,2025-10-29 12:47:00.000000,,0.0,0
416,19455,1,Submitted,2025-10-14 08:48:00.000000,,0.0,0
417,19455,2,Docs Received,2025-10-16 10:47:53.869075,,0.0,0
418,19455,3,Credit Check,2025-10-17 16:11:40.912123,,0.0,0
419,19455,4,Approved,2025-10-18 18:27:09.949622,,,0
420,19455,5,Signed,2025-10-19 19:27:56.072088,,0.0,0
421,19455,6,Granted,2025-10-19 20:48:12.075042,,0.0,0
422,51495,1,Submitted,2025-12-11 18:57:00.000000,,0.0,0
423,51495,2,Docs Received,2025-12-12 21:41:36.003913,,0.0,0
424,51495,3,Credit Check,2025-12-13 14:34:11.500176,,0.0,0
425,51495,4,Rejected,2025-12-13 18:19:10.161064,Low credit score,0.0,0
426,97527,1,Submitted,2025-11-08 15:37:00.000000,,0.0,0
427,97527,2,Docs Received,2025-11-09 11:14:38.369361,,0.0,0
428,97527,3,Credit Check,2025-11-10 04:36:02.647304,,0.0,0
429,97527,4,Rejected,2025-11-10 10:04:52.080458,Low credit score,0.0,0
430,63164,1,Submitted,2025-11-19 20:39:00.000000,,0.0,0
431,60150,1,Submitted,2025-12-10 12:10:00.000000,,0.0,0
432,60150,2,Docs Received,2025-12-12 03:01:23.205328,,0.0,0
433,60150,3,Credit Check,2025-12-14 00:16:21.400716,,0.0,0
434,60150,4,Approved,2025-12-14 20:23:39.811948,,0.0,0
435,60150,5,Signed,2025-12-15 00:55:32.771676,,0.0,0
436,13937,1,Submitted,2025-10-04 11:51:00.000000,,,0
437,13937,2,Docs Received,2025-10-06 19:35:13.599059,,0.0,0
438,13937,3,Credit Check,2025-10-07 15:55:27.658439,,0.0,0
439,13937,4,Rejected,2025-10-08 01:43:05.206753,Low credit score,0.0,0
440,87040,1,Submitted,2025-10-17 18:42:00.000000,,0.0,0
441,56534,1,Submitted,2025-11-08 12:51:00.000000,,,0
442,56534,2,Docs Received,2025-11-10 01:36:37.761244,,1.0,0
443,61880,1,Submitted,2025-11-18 16:35:00.000000,,0.0,0
444,61880,2,Docs Received,2025-11-20 08:16:10.892191,,0.0,0
445,61880,3,Credit Check,2025-11-22 04:42:02.102564,,0.0,0
446,61880,4,Approved,2025-11-22 23:46:49.274940,,0.0,0
447,61880,5,Signed,2025-11-23 20:27:07.032737,,0.0,0
448,61880,6,Granted,2025-11-24 14:39:11.325786,,0.0,0
449,36873,1,Submitted,2025-11-07 20:17:00.000000,,0.0,0
450,76604,1,Submitted,2025-11-29 13:33:00.000000,,0.0,0
451,76604,2,Docs Received,2025-11-30 09:36:14.320339,,1.0,0
452,75737,1,Submitted,2025-10-02 11:27:00.000000,,0.0,0
453,75737,2,Docs Received,2025-10-05 05:07:00.657773,,0.0,0
454,75737,3,Credit Check,2025-10-07 19:33:04.329898,,0.0,0
455,75737,4,Rejected,2025-10-08 03:21:18.543903,Low credit score,0.0,0
456,86103,1,Submitted,2025-10-27 15:44:00.000000,,0.0,0
457,20376,1,Submitted,2025-10-26 14:26:00.000000,,0.0,0
458,20376,2,Docs Received,2025-10-27 06:18:13.864934,,0.0,0
459,20376,3,Credit Check,2025-10-28 22:12:06.446324,,0.0,0
460,20376,4,Approved,2025-10-29 12:17:19.345944,,0.0,0
461,20376,5,Signed,2025-11-01 16:40:10.969817,,0.0,0
462,20376,6,Granted,2025-11-02 05:18:20.590770,,0.0,0
463,86480,1,Submitted,2025-10-20 09:16:00.000000,,0.0,0
464,66397,1,Submitted,2025-10-02 16:12:00.000000,,0.0,0
465,66397,2,Docs Received,2025-10-07 12:48:34.937522,,1.0,0
466,80670,1,Submitted,2025-10-17 12:50:00.000000,,0.0,0
467,80670,2,Docs Received,2025-10-17 16:05:58.137244,,0.0,0
468,80670,3,Credit Check,2025-10-22 22:55:36.815951,,0.0,0
469,80670,4,Approved,2025-10-23 05:32:17.595789,,0.0,0
470,80670,5,Signed,2025-10-25 06:36:39.825798,,0.0,0
471,80670,6,Granted,2025-10-25 21:42:16.814972,,0.0,0
472,38949,1,Submitted,2025-10-28 08:58:00.000000,,0.0,0
473,38949,2,Docs Received,2025-10-28 11:03:57.671457,,1.0,0
474,58622,1,Submitted,2025-12-02 13:57:00.000000,,0.0,0
475,58622,2,Docs Received,2025-12-03 12:43:18.493111,,,0
476,58622,3,Credit Check,2025-12-08 18:12:11.232450,,0.0,0
477,58622,4,Approved,2025-12-09 05:45:01.962564,,0.0,0
478,58622,5,Signed,2025-12-09 12:47:35.834672,,,0
479,58622,6,Granted,2025-12-10 04:18:50.171372,,0.0,0
480,91222,1,Submitted,2025-12-26 20:59:00.000000,,0.0,0
481,91222,2,Docs Received,2025-12-28 22:01:29.681723,,1.0,0
482,87096,1,Submitted,2025-12-15 14:17:00.000000,,0.0,0
483,87096,2,Docs Received,2025-12-16 08:13:33.120464,,0.0,0
484,87096,3,Credit Check,2025-12-17 17:38:58.756875,,0.0,0
485,87096,4,Approved,2025-12-18 06:59:27.385928,,0.0,0
486,87096,5,Signed,2025-12-19 15:01:49.168152,,0.0,0
487,87096,6,Granted,2025-12-21 15:06:50.134793,,0.0,0
488,10650,1,Submitted,2025-10-13 18:47:00.000000,,0.0,0
489,65307,1,Submitted,2025-10-28 18:55:00.000000,,0.0,0
490,65307,2,Docs Received,2025-10-29 11:01:04.417599,,0.0,0
491,65307,3,Credit Check,2025-10-30 23:42:07.648607,,0.0,0
492,65307,4,Approved,2025-10-31 02:05:14.188794,,0.0,0
493,65307,5,Signed,2025-11-01 22:35:25.976132,,0.0,0
494,65307,6,Granted,2025-11-02 09:42:32.267458,,0.0,0
495,64648,1,Submitted,2025-11-05 20:34:00.000000,,0.0,0
496,64648,2,Docs Received,2025-11-06 19:57:13.241516,,0.0,0
497,64648,3,Credit Check,2025-11-07 23:32:09.949029,,0.0,0
498,64648,4,Approved,2025-11-09 11:05:15.722176,,0.0,0
499,64648,5,Signed,2025-11-12 06:26:09.272227,,,0
500,64648,6,Granted,2025-11-12 09:30:17.257423,,0.0,0
501,20518,1,Submitted,2025-11-03 11:06:00.000000,,0.0,0
502,20518,2,Docs Received,2025-11-04 12:28:01.536406,,0.0,0
503,20518,3,Credit Check,2025-11-06 05:08:23.214870,,0.0,0
504,20518,4,Rejected,2025-11-06 16:10:35.722112,High debt-to-income ratio,0.0,0
505,15673,1,Submitted,2025-12-21 17:45:00.000000,,0.0,0
506,15673,2,Docs Received,2025-12-23 21:57:03.463704,,0.0,0
507,15673,3,Credit Check,2025-12-26 13:09:14.048561,,0.0,0
508,15673,4,Approved,2025-12-28 02:40:34.109786,,0.0,0
509,15673,5,Signed,2025-12-28 08:06:00.445821,,0.0,0
510,15673,6,Granted,2025-12-31 04:22:44.167504,,0.0,0
511,32919,1,Submitted,2025-11-17 10:54:00.000000,,0.0,0
512,32919,2,Docs Received,2025-11-18 05:16:05.969671,,0.0,0
513,32919,3,Credit Check,2025-11-20 00:45:03.159011,,0.0,0
514,32919,4,Approved,2025-11-20 12:14:52.882526,,0.0,0
515,32919,5,Signed,2025-11-21 06:51:23.511291,,0.0,0
516,32919,6,Granted,2025-11-21 09:34:21.983078,,0.0,0
517,70075,1,Submitted,2025-11-28 08:46:00.000000,,0.0,0
518,70075,2,Docs Received,2025-11-29 09:24:15.809908,,1.0,0
519,70075,3,Credit Check,2025-11-30 18:20:24.534493,,0.0,0
520,70075,4,Approved,2025-11-30 21:39:28.211781,,0.0,0
521,70075,5,Signed,2025-12-03 01:08:15.993322,,0.0,0
522,92837,1,Submitted,2025-10-02 16:45:00.000000,,0.0,0
523,37665,1,Submitted,2025-10-15 15:49:00.000000,,0.0,0
524,37665,2,Docs Received,2025-10-17 02:47:27.820222,,0.0,0
525,37665,3,Credit Check,2025-10-19 17:08:06.658182,,0.0,0
526,37665,4,Approved,2025-10-20 12:55:54.515962,,0.0,0
527,37665,5,Signed,2025-10-20 16:56:35.737088,,0.0,0
528,37665,6,Granted,2025-10-21 22:13:50.042997,,0.0,0
529,23664,1,Submitted,2025-12-11 08:22:00.000000,,0.0,0
530,23664,2,Docs Received,2025-12-12 19:22:19.925914,,0.0,0
531,23664,3,Credit Check,2025-12-14 06:42:52.546978,,0.0,0
532,23664,4,Rejected,2025-12-15 07:32:35.019735,High debt-to-income ratio,0.0,0
533,84379,1,Submitted,2025-12-23 08:02:00.000000,,0.0,0
534,84379,2,Docs Received,2025-12-23 12:40:20.851581,,1.0,0
535,43508,1,Submitted,2025-11-03 14:44:00.000000,,0.0,0
536,43508,2,Docs Received,2025-11-04 02:40:59.428087,,0.0,0
537,43508,3,Credit Check,2025-11-05 07:06:50.184508,,0.0,0
538,43508,4,Approved,2025-11-05 12:14:51.756602,,0.0,0
539,43508,5,Signed,2025-11-06 06:57:48.189660,,0.0,0
540,43508,6,Granted,2025-11-06 12:29:07.934971,,0.0,0
541,38077,1,Submitted,2025-11-21 20:04:00.000000,,0.0,0
542,46422,1,Submitted,2025-10-04 19:26:00.000000,,0.0,0
543,46422,2,Docs Received,2025-10-05 21:23:10.192437,,1.0,0
544,72795,1,Submitted,2025-11-15 13:22:00.000000,,0.0,0
545,38499,1,Submitted,2025-12-27 16:38:00.000000,,0.0,0
546,38499,2,Docs Received,2025-12-30 17:41:04.704806,,0.0,0
547,38499,3,Credit Check,2026-01-01 19:56:26.871548,,0.0,0
548,38499,4,Approved,2026-01-02 19:53:54.604819,,0.0,0
549,38499,5,Signed,2026-01-04 02:20:00.943199,,0.0,0
550,38499,6,Granted,2026-01-04 21:17:43.819790,,0.0,0
551,58293,1,Submitted,2025-10-25 08:39:00.000000,,0.0,0
552,58293,2,Docs Received,2025-10-25 13:53:00.216784,,0.0,0
553,58293,3,Credit Check,2025-10-29 05:20:17.645088,,0.0,0
554,58293,4,Approved,2025-10-29 22:19:32.382583,,0.0,0
555,58293,5,Signed,2025-10-31 06:00:31.715485,,0.0,0
556,58293,6,Granted,2025-10-31 07:15:00.500131,,0.0,0
557,27098,1,Submitted,2025-11-06 17:43:00.000000,,0.0,0
558,27098,2,Docs Received,2025-11-07 04:14:13.823943,,0.0,0
559,27098,3,Credit Check,2025-11-07 16:03:25.135832,,0.0,0
560,27098,4,Approved,2025-11-08 08:50:39.319325,,0.0,0
561,27098,5,Signed,2025-11-09 08:41:27.883161,,0.0,0
562,27098,6,Granted,2025-11-09 09:53:27.883161,,0.0,0
563,85694,1,Submitted,2025-11-16 14:02:00.000000,,0.0,0
564,36560,1,Submitted,2025-12-08 13:42:00.000000,,0.0,0
565,36560,2,Docs Received,2025-12-10 18:10:41.913911,,0.0,0
566,36560,3,Credit Check,2025-12-14 09:24:31.399468,,,0
567,36560,4,Approved,2025-12-15 15:34:08.801329,,0.0,0
568,36560,5,Signed,2025-12-16 10:23:27.088603,,0.0,0
569,36560,6,Granted,2025-12-17 10:42:55.649117,,0.0,0
570,71916,1,Submitted,2025-10-19 16:55:00.000000,,0.0,0
571,71916,2,Docs Received,2025-10-21 12:09:01.177964,,1.0,0
572,90474,1,Submitted,2025-12-26 18:41:00.000000,,0.0,0
573,90474,2,Docs Received,2025-12-28 09:44:01.657481,,0.0,0
574,90474,3,Credit Check,2025-12-29 13:02:32.027852,,0.0,0
575,90474,4,Approved,2025-12-30 00:33:38.097613,,0.0,0
576,90474,5,Signed,2025-12-31 08:45:04.459544,,0.0,0
577,90474,6,Granted,2026-01-01 09:29:57.956591,,0.0,0
578,22261,1,Submitted,2025-11-14 15:25:00.000000,,0.0,0
579,11063,1,Submitted,2025-12-07 12:40:00.000000,,0.0,0
580,80857,1,Submitted,2025-10-04 11:15:00.000000,,0.0,0
581,62981,1,Submitted,2025-10-28 17:41:00.000000,,0.0,0
582,62981,2,Docs Received,2025-10-29 08:20:08.542759,,0.0,0
583,62981,3,Credit Check,2025-10-31 02:41:08.445602,,0.0,1
584,62981,4,Rejected,2025-10-31 03:53:08.445602,Suspected fraud,0.0,1
585,50120,1,Submitted,2025-11-16 10:56:00.000000,,0.0,0
586,61643,1,Submitted,2025-10-03 13:08:00.000000,,0.0,0
587,61643,2,Docs Received,2025-10-05 00:10:26.216661,,1.0,0
588,38699,1,Submitted,2025-10-31 14:33:00.000000,,0.0,0
589,38699,2,Docs Received,2025-11-01 09:13:42.404059,,0.0,0
590,38699,3,Credit Check,2025-11-02 04:16:52.583742,,0.0,0
591,38699,4,Rejected,2025-11-02 06:39:06.971995,Low credit score,0.0,0
592,73819,1,Submitted,2025-12-23 09:27:00.000000,,0.0,0
593,73819,2,Docs Received,2025-12-27 01:16:53.671298,,0.0,0
594,73819,3,Credit Check,2025-12-29 21:32:36.916347,,0.0,0
595,73819,4,Rejected,2025-12-30 03:50:28.281074,Low credit score,0.0,0
596,65515,1,Submitted,2025-11-14 09:48:00.000000,,0.0,0
597,65515,2,Docs Received,2025-11-14 17:33:10.829596,,0.0,0
598,65515,3,Credit Check,2025-11-17 01:18:57.826490,,0.0,0
599,65515,4,Rejected,2025-11-17 13:51:27.185596,High debt-to-income ratio,0.0,0
600,19682,1,Submitted,2025-12-10 20:26:00.000000,,0.0,0
601,21714,1,Submitted,2025-10-09 19:27:00.000000,,0.0,0
602,21714,2,Docs Received,2025-10-10 08:19:32.665955,,1.0,0
603,36176,1,Submitted,2025-11-26 20:16:00.000000,,0.0,0
604,36176,2,Docs Received,2025-11-30 15:18:44.203448,,0.0,0
605,36176,3,Credit Check,2025-12-02 12:40:38.381540,,0.0,0
606,36176,4,Rejected,2025-12-02 23:06:30.449354,Low credit score,0.0,0
607,90701,1,Submitted,2025-11-02 17:14:00.000000,,0.0,0
608,90701,2,Docs Received,2025-11-04 15:30:19.445206,,0.0,0
609,90701,3,Credit Check,2025-11-05 16:57:33.029829,,0.0,0
610,90701,4,Approved,2025-11-06 15:21:11.107191,,0.0,0
611,90701,5,Signed,2025-11-07 05:50:07.438267,,0.0,0
612,90701,6,Granted,2025-11-08 15:55:34.297462,,0.0,0
613,65838,1,Submitted,2025-12-27 19:55:00.000000,,0.0,0
614,65838,2,Docs Received,2025-12-29 02:08:16.537963,,0.0,0
615,65838,3,Credit Check,2025-12-31 02:02:20.067007,,0.0,0
616,65838,4,Approved,2026-01-01 20:16:34.491858,,0.0,0
617,65838,5,Signed,2026-01-02 01:52:11.433271,,0.0,0
618,65838,6,Granted,2026-01-02 22:50:56.961621,,0.0,0
619,69634,1,Submitted,2025-10-14 17:14:00.000000,,0.0,0
620,69634,2,Docs Received,2025-10-16 09:17:22.512779,,0.0,0
621,69634,3,Credit Check,2025-10-17 17:15:51.545477,,0.0,0
622,69634,4,Approved,2025-10-17 18:27:51.545477,,0.0,0
623,69634,5,Signed,2025-10-18 18:26:42.754863,,0.0,0
624,69634,6,Granted,2025-10-19 21:35:00.062033,,0.0,0
625,28549,1,Submitted,2025-11-03 17:37:00.000000,,0.0,0
626,96365,1,Submitted,2025-11-14 11:25:00.000000,,0.0,0
627,49852,1,Submitted,2025-12-04 12:15:00.000000,,0.0,0
628,49852,2,Docs Received,2025-12-05 18:58:17.770271,,0.0,0
629,49852,3,Credit Check,2025-12-09 15:50:19.906003,,0.0,0
630,49852,4,Rejected,2025-12-10 03:49:13.018110,Low credit score,0.0,0
631,27365,1,Submitted,2025-10-18 09:19:00.000000,,0.0,0
632,27365,2,Docs Received,2025-10-19 00:19:33.870278,,0.0,0
633,27365,3,Credit Check,2025-10-20 21:10:45.105496,,0.0,0
634,27365,4,Approved,2025-10-21 10:58:27.892404,,0.0,0
635,27365,5,Signed,2025-10-21 14:24:46.746583,,0.0,0
636,27365,6,Granted,2025-10-21 20:47:40.192082,,0.0,0
637,65821,1,Submitted,2025-10-18 19:37:00.000000,,0.0,0
638,65821,2,Docs Received,2025-10-21 01:25:27.603183,,0.0,0
639,65821,3,Credit Check,2025-10-21 21:41:48.293089,,0.0,0
640,65821,4,Approved,2025-10-22 08:41:28.141560,,0.0,0
641,65821,5,Signed,2025-10-24 04:56:25.693010,,0.0,0
642,54249,1,Submitted,2025-11-02 09:34:00.000000,,0.0,0
643,85096,1,Submitted,2025-10-26 11:51:00.000000,,0.0,0
644,85096,2,Docs Received,2025-10-29 07:16:59.467119,,0.0,0
645,85096,3,Credit Check,2025-10-31 00:14:49.223173,,0.0,0
646,85096,4,Approved,2025-10-31 03:22:27.128257,,0.0,0
647,85096,5,Signed,2025-11-01 16:14:59.190313,,0.0,0
648,85096,6,Granted,2025-11-01 23:46:55.865551,,0.0,0
649,98177,1,Submitted,2025-11-03 14:17:00.000000,,0.0,0
650,98177,2,Docs Received,2025-11-05 15:18:00.603894,,0.0,0
651,98177,3,Credit Check,2025-11-09 00:56:03.574064,,0.0,0
652,98177,4,Rejected,2025-11-11 20:55:19.772675,Low credit score,0.0,0
653,31716,1,Submitted,2025-11-14 08:13:00.000000,,0.0,0
654,48715,1,Submitted,2025-11-13 20:01:00.000000,,0.0,0
655,48715,2,Docs Received,2025-11-15 07:28:12.199007,,0.0,0
656,48715,3,Credit Check,2025-11-15 15:05:52.124047,,0.0,0
657,48715,4,Rejected,2025-11-16 02:02:31.929772,Low credit score,0.0,0
658,14730,1,Submitted,2025-10-23 10:56:00.000000,,,0
659,14730,2,Docs Received,2025-10-24 05:02:22.469600,,1.0,0
660,35617,1,Submitted,2025-12-20 14:02:00.000000,,0.0,0
661,53239,1,Submitted,2025-12-09 18:10:00.000000,,0.0,0
662,53239,2,Docs Received,2025-12-10 06:08:50.905296,,0.0,0
663,53239,3,Credit Check,2025-12-10 18:30:00.505536,,0.0,0
664,53239,4,Rejected,2025-12-11 17:59:22.657344,High debt-to-income ratio,0.0,0
665,80508,1,Submitted,2025-10-28 09:28:00.000000,,0.0,0
666,80508,2,Docs Received,2025-10-28 17:58:51.750273,,0.0,0
667,80508,3,Credit Check,2025-10-29 21:54:47.513308,,0.0,0
668,80508,4,Approved,2025-10-29 23:29:30.551136,,,0
669,80508,5,Signed,2025-10-30 13:13:59.810235,,0.0,0
670,80508,6,Granted,2025-10-31 10:02:43.396757,,0.0,0
671,45288,1,Submitted,2025-10-05 12:41:00.000000,,0.0,0
672,39090,1,Submitted,2025-12-02 18:34:00.000000,,0.0,0
673,39090,2,Docs Received,2025-12-03 23:15:19.595324,,1.0,0
674,39090,3,Credit Check,2025-12-06 12:52:30.241769,,0.0,0
675,39090,4,Approved,2025-12-06 15:27:18.234823,,0.0,0
676,39090,5,Signed,2025-12-09 06:42:57.030422,,0.0,0
677,39090,6,Granted,2025-12-09 10:06:59.582428,,0.0,0
678,81622,1,Submitted,2025-10-28 11:46:00.000000,,0.0,0
679,98020,1,Submitted,2025-11-15 08:42:00.000000,,0.0,0
680,98020,2,Docs Received,2025-11-16 09:37:13.043404,,,0
681,98020,3,Credit Check,2025-11-20 14:36:03.294059,,,0
682,98020,4,Rejected,2025-11-21 03:04:29.498791,High debt-to-income ratio,0.0,0
683,26834,1,Submitted,2025-11-29 12:34:00.000000,,0.0,0
684,26834,2,Docs Received,2025-11-29 18:39:29.041493,,0.0,0
685,26834,3,Credit Check,2025-11-30 19:06:12.936232,,0.0,0
686,26834,4,Approved,2025-12-01 10:22:04.371419,,0.0,0
687,26834,5,Signed,2025-12-01 20:57:44.554257,,0.0,0
688,26834,6,Granted,2025-12-01 22:09:44.554257,,0.0,0
689,26564,1,Submitted,2025-10-28 15:19:00.000000,,0.0,0
690,26564,2,Docs Received,2025-10-30 11:17:57.380799,,0.0,0
691,26564,3,Credit Check,2025-10-31 21:05:15.896294,,0.0,0
692,26564,4,Rejected,2025-11-01 08:55:28.229328,Low credit score,0.0,0
693,97052,1,Submitted,2025-11-17 10:51:00.000000,,0.0,0
694,39988,1,Submitted,2025-12-09 10:15:00.000000,,0.0,0
695,39988,2,Docs Received,2025-12-11 06:43:17.474808,,0.0,0
696,39988,3,Credit Check,2025-12-16 21:59:54.845685,,0.0,0
697,39988,4,Rejected,2025-12-18 11:19:01.608467,High debt-to-income ratio,0.0,0
698,13715,1,Submitted,2025-12-28 15:00:00.000000,,0.0,0
699,13715,2,Docs Received,2025-12-29 10:17:14.532338,,0.0,0
700,13715,3,Credit Check,2025-12-30 18:33:50.913420,,0.0,0
701,13715,4,Approved,2025-12-31 14:06:13.212170,,0.0,0
702,13715,5,Signed,2025-12-31 16:40:13.760982,,0.0,0
703,84618,1,Submitted,2025-11-12 16:29:00.000000,,0.0,0
704,84618,2,Docs Received,2025-11-13 12:01:03.348489,,1.0,0
705,80128,1,Submitted,2025-12-27 19:43:00.000000,,0.0,0
706,80128,2,Docs Received,2025-12-29 08:23:54.406637,,0.0,0
707,80128,3,Credit Check,2025-12-30 15:25:37.957072,,0.0,0
708,80128,4,Approved,2025-12-30 17:08:23.497658,,0.0,0
709,80128,5,Signed,2025-12-30 22:26:12.113842,,0.0,0
710,80128,6,Granted,2025-12-31 01:35:44.089880,,0.0,0
711,84615,1,Submitted,2025-12-09 13:36:00.000000,,0.0,0
712,84615,2,Docs Received,2025-12-11 06:18:26.031523,,0.0,0
713,84615,3,Credit Check,2025-12-15 08:03:55.360127,,0.0,0
714,84615,4,Approved,2025-12-15 10:01:40.886048,,0.0,0
715,84615,5,Signed,2025-12-16 21:04:54.797706,,0.0,0
716,84615,6,Granted,2025-12-17 02:11:33.975198,,0.0,0
717,88059,1,Submitted,2025-11-23 11:57:00.000000,,0.0,0
718,41129,1,Submitted,2025-10-13 17:26:00.000000,,0.0,0
719,37924,1,Submitted,2025-12-02 14:06:00.000000,,0.0,0
720,37924,2,Docs Received,2025-12-06 14:34:56.784679,,0.0,0
721,37924,3,Credit Check,2025-12-09 04:10:51.663290,,0.0,0
722,37924,4,Approved,2025-12-10 01:40:07.027246,,0.0,0
723,37924,5,Signed,2025-12-12 00:38:54.774386,,0.0,0
724,37924,6,Granted,2025-12-12 05:45:06.064007,,0.0,0
725,88846,1,Submitted,2025-11-19 14:34:00.000000,,0.0,0
726,88846,2,Docs Received,2025-11-22 00:12:31.247060,,0.0,0
727,88846,3,Credit Check,2025-11-22 23:37:55.230098,,0.0,0
728,88846,4,Approved,2025-11-23 06:05:57.430704,,0.0,0
729,88846,5,Signed,2025-11-23 10:39:18.430618,,0.0,0
730,88846,6,Granted,2025-11-23 14:23:07.858439,,0.0,0
731,34668,1,Submitted,2025-12-20 16:34:00.000000,,0.0,0
732,34668,2,Docs Received,2025-12-21 18:08:55.325238,,0.0,0
733,34668,3,Credit Check,2025-12-24 09:17:43.775192,,0.0,0
734,34668,4,Rejected,2025-12-25 16:46:46.007743,High debt-to-income ratio,0.0,0
735,93337,1,Submitted,2025-10-22 14:35:00.000000,,0.0,0
736,93337,2,Docs Received,2025-10-22 18:14:40.940206,,0.0,0
737,93337,3,Credit Check,2025-10-24 12:27:04.896696,,0.0,0
738,93337,4,Approved,2025-10-24 18:36:36.056832,,0.0,0
739,93337,5,Signed,2025-10-25 01:53:56.239998,,0.0,0
740,93337,6,Granted,2025-10-27 05:43:21.449402,,0.0,0
741,60605,1,Submitted,2025-12-26 10:08:00.000000,,0.0,0
742,13951,1,Submitted,2025-11-12 11:39:00.000000,,,0
743,13951,2,Docs Received,2025-11-15 22:39:22.152286,,0.0,0
744,13951,3,Credit Check,2025-11-16 08:23:37.803156,,0.0,0
745,13951,4,Approved,2025-11-17 12:51:28.370799,,0.0,0
746,13951,5,Signed,2025-11-18 02:43:26.670334,,0.0,0
747,13951,6,Granted,2025-11-18 19:44:21.043780,,0.0,0
748,20334,1,Submitted,2025-10-08 10:17:00.000000,,0.0,0
749,20334,2,Docs Received,2025-10-09 17:09:43.583155,,0.0,0
750,20334,3,Credit Check,2025-10-09 23:35:24.725284,,0.0,0
751,20334,4,Rejected,2025-10-11 00:24:33.697511,Low credit score,0.0,0
752,81843,1,Submitted,2025-12-26 20:10:00.000000,,0.0,0
753,81843,2,Docs Received,2025-12-29 01:45:54.747855,,0.0,0
754,81843,3,Credit Check,2026-01-02 15:42:22.616733,,0.0,0
755,81843,4,Approved,2026-01-02 19:54:52.628676,,0.0,0
756,81843,5,Signed,2026-01-03 20:27:40.402450,,0.0,0
757,81843,6,Granted,2026-01-04 02:32:57.624151,,0.0,0
758,90024,1,Submitted,2025-10-18 16:13:00.000000,,0.0,0
759,90024,2,Docs Received,2025-10-21 05:32:04.524608,,1.0,0
760,90024,3,Credit Check,2025-10-24 07:19:34.734323,,0.0,0
761,90024,4,Rejected,2025-10-24 10:14:05.618911,Low credit score,0.0,0
762,35741,1,Submitted,2025-10-03 17:24:00.000000,,0.0,0
763,35741,2,Docs Received,2025-10-04 10:30:49.851734,,0.0,0
764,35741,3,Credit Check,2025-10-06 13:01:54.825308,,,0
765,35741,4,Approved,2025-10-08 00:44:41.436156,,0.0,0
766,35741,5,Signed,2025-10-09 17:58:26.825187,,0.0,0
767,35741,6,Granted,2025-10-10 13:00:32.014202,,0.0,0
768,41306,1,Submitted,2025-12-30 19:57:00.000000,,0.0,0
769,26765,1,Submitted,2025-10-17 16:37:00.000000,,0.0,0
770,26765,2,Docs Received,2025-10-17 23:02:20.486794,,0.0,0
771,26765,3,Credit Check,2025-10-20 10:50:42.045011,,0.0,0
772,26765,4,Rejected,2025-10-21 12:09:55.767233,Low credit score,,0
773,37324,1,Submitted,2025-12-16 17:26:00.000000,,0.0,0
774,61490,1,Submitted,2025-12-03 20:43:00.000000,,0.0,0
775,61490,2,Docs Received,2025-12-05 06:48:30.805810,,0.0,0
776,61490,3,Credit Check,2025-12-06 01:29:37.252250,,0.0,0
777,61490,4,Approved,2025-12-06 07:54:51.142498,,,0
