"loan_id","risk_decision","risk_segment","rejection_reason","approved_amount","granted_amount","estimated_interest","final_interest_rate","loan_status","charge_off_flag","charge_off_date"
12577,,Standard Risk,,,,,,Submitted,0,
12592,,Standard Risk,,,,,,Submitted,0,
12596,Approved,Standard Risk,,2050.0,2050.0,11.24,11.35,Granted,0,
12599,Approved,Low Risk,,3500.0,3500.0,6.5,6.36,Granted,0,
12600,Approved,Standard Risk,,17850.0,17850.0,10.19,9.94,Granted,0,
12611,Approved,Standard Risk,,5800.0,5800.0,14.89,,Granted,0,
12626,Approved,High Risk,,25000.0,25000.0,28.36,28.56,Granted,0,
12630,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
12631,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
12642,,High Risk,,,,,,Submitted,0,
12655,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
12659,Rejected,High Risk,Low credit score,,,,,Rejected,0,
12661,Rejected,High Risk,Low credit score,,,,,Rejected,0,
12663,Approved,Low Risk,,15200.0,15200.0,5.71,4.11,Granted,0,
12668,,Standard Risk,,,,,,Submitted,0,
12673,Approved,Low Risk,,2600.0,2600.0,5.27,,Granted,1,"2026-05-18"
12674,,,,,,,,Submitted,0,
12689,,High Risk,,,,,,Submitted,0,
12693,Approved,Low Risk,,7040.0,,5.19,4.42,Signed,0,
12697,,High Risk,,,,,,Docs Received,0,
12709,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
12719,,Standard Risk,,,,,,Submitted,0,
12722,,Low Risk,,,,,,Submitted,0,
12727,,Standard Risk,,,,,,Submitted,0,
12730,,Standard Risk,,,,,,Submitted,0,
12737,Rejected,High Risk,Other,,,,,Rejected,0,
12739,Approved,Standard Risk,,8400.0,8400.0,14.58,13.37,Granted,0,
12741,Approved,Low Risk,,25000.0,25000.0,5.73,6.17,Granted,0,
12743,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
12752,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
12756,,Standard Risk,,,,,,Docs Received,0,
12758,Approved,Standard Risk,,16400.0,16400.0,14.66,15.0,Granted,0,
12763,Approved,Standard Risk,,12870.0,12870.0,13.68,13.51,Granted,0,
12773,,Low Risk,,,,,,Submitted,0,
12774,Approved,Low Risk,,6350.0,6350.0,7.28,7.4,Granted,0,
12778,,Standard Risk,,,,,,Submitted,0,
12780,,Standard Risk,,,,,,Submitted,0,
12782,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
12783,Approved,Standard Risk,,1030.0,1030.0,11.54,10.3,Granted,0,
12793,Approved,Standard Risk,,8500.0,,14.83,14.47,Signed,0,
12807,,High Risk,,,,,,Submitted,0,
12808,Rejected,Standard Risk,Other,,,,,Rejected,0,
12815,Rejected,High Risk,Low credit score,,,,,Rejected,0,
12819,,Standard Risk,,,,,,Submitted,0,
12828,,Standard Risk,,,,,,Submitted,0,
12830,Approved,Low Risk,,13850.0,13850.0,4.71,4.07,Granted,0,
12835,,High Risk,,,,,,Docs Received,0,
12844,,Low Risk,,,,,,Submitted,0,
12848,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
12849,,Low Risk,,,,,,Submitted,0,
12854,Approved,Standard Risk,,21700.0,21700.0,11.56,11.36,Granted,0,
12860,,High Risk,,,,,,Submitted,0,
12863,,Low Risk,,,,,,Submitted,0,
12872,,Low Risk,,,,,,Submitted,0,
12873,Rejected,High Risk,Low credit score,,,,,Rejected,0,
12874,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
12885,Approved,Standard Risk,,4400.0,4400.0,14.79,14.69,Granted,0,
12887,,Low Risk,,,,,,Docs Received,0,
12889,,High Risk,,,,,,Docs Received,0,
12894,,Low Risk,,,,,,Submitted,0,
12904,Approved,Low Risk,,17700.0,17700.0,7.39,7.46,Granted,0,
12912,,,,,,,,Submitted,0,
12914,Approved,Standard Risk,,15490.0,15490.0,12.3,11.55,Granted,0,
12924,,Low Risk,,,,,,Submitted,0,
12928,Rejected,High Risk,Low credit score,,,,,Rejected,0,
12930,,Low Risk,,,,,,Docs Received,0,
12956,Approved,Low Risk,,4650.0,4650.0,5.51,5.55,Granted,0,
12957,Approved,Standard Risk,,5240.0,5240.0,11.21,10.94,Granted,0,
12960,,Standard Risk,,,,,,Submitted,0,
12965,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
12966,,Standard Risk,,,,,,Submitted,0,
12972,Approved,High Risk,,17550.0,17550.0,16.82,16.6,Granted,0,
12973,,Low Risk,,,,,,Submitted,0,
12984,Approved,Low Risk,,2450.0,2450.0,5.48,5.17,Granted,0,
13002,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13011,,Low Risk,,,,,,Docs Received,0,
13036,Approved,Standard Risk,,7900.0,7900.0,13.33,13.59,Granted,0,
13046,Approved,Low Risk,,5350.0,5350.0,4.28,4.71,Granted,0,
13051,Approved,Low Risk,,4550.0,4550.0,6.95,7.59,Granted,0,
13061,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13067,,High Risk,,,,,,Submitted,0,
13078,Approved,,,6300.0,6300.0,4.22,4.28,Granted,0,
13083,Approved,Standard Risk,,11800.0,11800.0,14.1,15.45,Granted,0,
13089,Approved,Standard Risk,,14900.0,14900.0,13.33,13.94,Granted,0,
13097,,Standard Risk,,,,,,Docs Received,0,
13099,Approved,Low Risk,,7420.0,7420.0,6.8,6.77,Granted,0,
13106,,Standard Risk,,,,,,Submitted,0,
13107,,Standard Risk,,,,,,Submitted,0,
13111,Approved,Low Risk,,6550.0,6550.0,6.8,6.36,Granted,0,
13115,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13116,Approved,Standard Risk,,21250.0,,14.89,14.74,Signed,0,
13120,Approved,Low Risk,,14650.0,14650.0,4.03,3.56,Granted,0,
13123,Approved,Standard Risk,,18260.0,,13.81,13.53,Signed,0,
13126,,Low Risk,,,,,,Submitted,0,
13127,Approved,High Risk,,2450.0,2450.0,26.24,25.75,Granted,0,
13131,Rejected,Standard Risk,Other,,,,,Rejected,0,
13134,Approved,Standard Risk,,7900.0,7900.0,14.58,14.25,Granted,0,
13138,,Standard Risk,,,,,,Submitted,0,
13147,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13152,,,,,,,,Submitted,0,
13160,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13165,Rejected,High Risk,Other,,,,,Rejected,0,
13166,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13170,,Standard Risk,,,,,,Submitted,0,
13171,Rejected,,Low credit score,,,,,Rejected,0,
13177,,High Risk,,,,,,Docs Received,0,
13180,Rejected,Low Risk,Suspected fraud,,,,,Rejected,0,
13185,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13193,Approved,Standard Risk,,5550.0,5550.0,10.53,10.82,Granted,0,
13198,Approved,Standard Risk,,10650.0,10650.0,13.53,13.82,Granted,0,
13210,Approved,Standard Risk,,21200.0,21200.0,9.33,9.39,Granted,0,
13211,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13216,Approved,High Risk,,4700.0,4700.0,25.53,,Granted,0,
13223,,Low Risk,,,,,,Submitted,0,
13228,,Standard Risk,,,,,,Submitted,0,
13234,,High Risk,,,,,,Submitted,0,
13242,Approved,Low Risk,,5500.0,5500.0,5.46,5.86,Granted,0,
13251,Approved,Standard Risk,,19300.0,19300.0,10.09,10.46,Granted,0,
13252,,Standard Risk,,,,,,Submitted,0,
13253,Approved,Low Risk,,12750.0,12750.0,4.06,3.17,Granted,0,
13255,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13263,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13270,,Standard Risk,,,,,,Submitted,0,
13272,,Low Risk,,,,,,Submitted,0,
13278,,Low Risk,,,,,,Submitted,0,
13281,,High Risk,,,,,,Submitted,0,
13285,,High Risk,,,,,,Submitted,0,
13295,,High Risk,,,,,,Submitted,0,
13298,,Standard Risk,,,,,,Submitted,0,
13304,,High Risk,,,,,,Submitted,0,
13315,Approved,Standard Risk,,730.0,730.0,14.79,15.25,Granted,0,
13316,Approved,Standard Risk,,18050.0,18050.0,11.75,11.49,Granted,0,
13319,Approved,Low Risk,,5100.0,5100.0,6.43,8.38,Granted,0,
13328,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13329,Approved,Standard Risk,,1300.0,1300.0,10.51,10.04,Granted,0,
13345,Approved,Low Risk,,2350.0,2350.0,5.67,5.13,Granted,0,
13347,,Low Risk,,,,,,Docs Received,0,
13349,Approved,Standard Risk,,1250.0,1250.0,11.99,11.28,Granted,0,
13358,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13360,,Standard Risk,,,,,,Submitted,0,
13365,,High Risk,,,,,,Submitted,0,
13376,,Standard Risk,,,,,,Submitted,0,
13377,Rejected,Low Risk,Other,,,,,Rejected,0,
13379,,High Risk,,,,,,Submitted,0,
13380,Approved,Low Risk,,12270.0,12270.0,4.44,4.49,Granted,0,
13383,Approved,Low Risk,,8500.0,8500.0,6.56,6.65,Granted,0,
13398,,Low Risk,,,,,,Submitted,0,
13401,,High Risk,,,,,,Docs Received,0,
13403,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13404,Rejected,,Other,,,,,Rejected,0,
13407,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13410,Approved,Standard Risk,,16800.0,16800.0,14.78,15.48,Granted,0,
13411,Approved,Low Risk,,12850.0,,7.73,,Approved,0,
13414,Approved,Standard Risk,,25000.0,25000.0,10.44,10.56,Granted,0,
13419,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13421,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13426,,High Risk,,,,,,Submitted,0,
13428,,High Risk,,,,,,Docs Received,0,
13480,,Standard Risk,,,,,,Docs Received,0,
13484,,Standard Risk,,,,,,Docs Received,0,
13485,,High Risk,,,,,,Submitted,0,
13494,,Low Risk,,,,,,Submitted,0,
13505,Approved,Standard Risk,,18850.0,18850.0,13.55,13.1,Granted,0,
13507,,Standard Risk,,,,,,Submitted,0,
13509,Approved,Low Risk,,18700.0,18700.0,5.86,4.91,Granted,0,
13512,Approved,Low Risk,,13800.0,13800.0,5.22,4.51,Granted,0,
13514,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13518,,High Risk,,,,,,Submitted,0,
13532,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13536,Approved,,,4150.0,4150.0,11.51,10.76,Granted,0,
13561,,Low Risk,,,,,,Submitted,0,
13563,Approved,Standard Risk,,5850.0,5850.0,9.25,9.53,Granted,1,"2026-04-16"
13566,Approved,High Risk,,15310.0,15310.0,22.66,22.35,Granted,0,
13569,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13574,Approved,Standard Risk,,3800.0,3800.0,12.07,13.04,Granted,0,
13577,Approved,Standard Risk,,4200.0,4200.0,12.52,12.93,Granted,0,
13578,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13587,Rejected,,Low credit score,,,,,Rejected,0,
13588,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13596,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13600,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13606,Approved,Low Risk,,17250.0,17250.0,4.35,4.37,Granted,0,
13611,Rejected,Standard Risk,Other,,,,,Rejected,0,
13619,,Low Risk,,,,,,Submitted,0,
13620,Approved,Standard Risk,,1400.0,1400.0,13.95,13.42,Granted,0,
13623,Approved,Standard Risk,,25000.0,25000.0,9.73,10.7,Granted,0,
13625,Approved,Low Risk,,950.0,950.0,4.33,3.81,Granted,0,
13626,,Standard Risk,,,,,,Docs Received,0,
13630,Approved,Low Risk,,12900.0,12900.0,6.77,,Granted,0,
13640,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13642,Approved,Low Risk,,8650.0,8650.0,6.49,6.9,Granted,1,"2026-05-18"
13653,,Standard Risk,,,,,,Docs Received,0,
13654,Rejected,High Risk,Other,,,,,Rejected,0,
13664,Rejected,Standard Risk,Other,,,,,Rejected,0,
13665,,Low Risk,,,,,,Submitted,0,
13675,,High Risk,,,,,,Docs Received,0,
13681,,Standard Risk,,,,,,Submitted,0,
13683,,Low Risk,,,,,,Submitted,0,
13686,,Standard Risk,,,,,,Docs Received,0,
13694,,Low Risk,,,,,,Submitted,0,
13698,Rejected,Standard Risk,Other,,,,,Rejected,0,
14297,Approved,Standard Risk,,13210.0,,11.51,,Approved,0,
13699,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13700,Approved,Standard Risk,,3090.0,3090.0,9.9,,Granted,0,
13715,Approved,Standard Risk,,3650.0,,9.59,9.69,Signed,0,
13716,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13721,Rejected,High Risk,Other,,,,,Rejected,0,
13731,,Standard Risk,,,,,,Docs Received,0,
13736,Approved,Standard Risk,,19230.0,19230.0,10.05,10.13,Granted,0,
13739,Rejected,Low Risk,Other,,,,,Rejected,0,
13744,,Low Risk,,,,,,Submitted,0,
13745,Rejected,High Risk,Other,,,,,Rejected,0,
13749,,Standard Risk,,,,,,Docs Received,0,
13752,,Low Risk,,,,,,Submitted,0,
13756,Approved,Standard Risk,,25000.0,25000.0,10.94,10.84,Granted,0,
13757,,High Risk,,,,,,Submitted,0,
13771,Approved,Standard Risk,,22500.0,22500.0,10.39,10.34,Granted,0,
13773,Approved,Standard Risk,,8100.0,8100.0,10.21,9.53,Granted,0,
13775,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13777,Approved,Standard Risk,,4910.0,4910.0,11.95,12.44,Granted,0,
13780,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13791,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13793,,Standard Risk,,,,,,Docs Received,0,
13796,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13798,Approved,High Risk,,1550.0,1550.0,16.91,17.73,Granted,0,
13807,Approved,Standard Risk,,8600.0,8600.0,11.06,11.83,Granted,1,"2026-06-26"
13813,Approved,Standard Risk,,5150.0,5150.0,11.73,11.9,Granted,0,
13819,,High Risk,,,,,,Submitted,0,
13825,Approved,Standard Risk,,2550.0,,13.53,,Signed,0,
13835,,Standard Risk,,,,,,Submitted,0,
13837,Approved,Standard Risk,,6900.0,6900.0,11.38,12.04,Granted,0,
13839,Approved,Standard Risk,,15400.0,,12.18,12.57,Signed,0,
13852,Approved,Low Risk,,4650.0,4650.0,6.76,6.01,Granted,0,
13854,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13859,Rejected,Low Risk,Other,,,,,Rejected,0,
13864,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13868,,Low Risk,,,,,,Submitted,0,
13887,Approved,Low Risk,,1700.0,1700.0,7.33,7.66,Granted,0,
13889,,High Risk,,,,,,Docs Received,0,
13902,Approved,Standard Risk,,9250.0,9250.0,13.4,,Granted,0,
13913,,Standard Risk,,,,,,Docs Received,0,
13926,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13937,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13943,Rejected,High Risk,Low credit score,,,,,Rejected,0,
13944,,Low Risk,,,,,,Submitted,0,
13947,Approved,Standard Risk,,7050.0,7050.0,11.89,11.7,Granted,0,
13948,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
13951,Approved,,,890.0,890.0,7.3,6.99,Granted,0,
13954,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
13961,Rejected,Standard Risk,Other,,,,,Rejected,0,
13967,,High Risk,,,,,,Submitted,0,
13968,Approved,Low Risk,,14150.0,14150.0,6.3,6.25,Granted,0,
13978,Approved,Standard Risk,,9250.0,9250.0,11.68,10.95,Granted,0,
13984,Approved,Standard Risk,,11400.0,11400.0,,8.98,Granted,0,
13989,,Standard Risk,,,,,,Submitted,0,
13994,,High Risk,,,,,,Submitted,0,
13996,Approved,Low Risk,,6900.0,6900.0,6.02,6.76,Granted,0,
14006,,High Risk,,,,,,Submitted,0,
14012,,Standard Risk,,,,,,Submitted,0,
14017,Approved,Standard Risk,,8350.0,,13.14,,Approved,0,
14023,Approved,Low Risk,,5600.0,5600.0,6.14,6.66,Granted,0,
14035,,High Risk,,,,,,Submitted,0,
14036,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
14042,Approved,Low Risk,,19120.0,19120.0,6.53,6.23,Granted,0,
14062,,Standard Risk,,,,,,Submitted,0,
14063,Approved,Low Risk,,12600.0,12600.0,7.48,7.7,Granted,0,
14068,,Standard Risk,,,,,,Submitted,0,
14087,,High Risk,,,,,,Submitted,0,
14088,,Standard Risk,,,,,,Submitted,0,
14109,Approved,Standard Risk,,6550.0,6550.0,14.26,14.12,Granted,0,
14112,,Standard Risk,,,,,,Docs Received,0,
14117,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14120,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14123,,Low Risk,,,,,,Submitted,0,
14124,Approved,Standard Risk,,5350.0,5350.0,9.81,11.22,Granted,0,
14125,Approved,High Risk,,10350.0,10350.0,25.39,25.85,Granted,0,
14146,,Low Risk,,,,,,Submitted,0,
14152,Approved,,,27240.0,27240.0,7.94,8.7,Granted,0,
14182,,Standard Risk,,,,,,Submitted,0,
14192,,Standard Risk,,,,,,Submitted,0,
14203,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14207,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14214,,Low Risk,,,,,,Submitted,0,
14218,,,,,,,,Docs Received,0,
14228,,Low Risk,,,,,,Submitted,0,
14231,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14233,Approved,Low Risk,,1150.0,,5.63,,Approved,0,
14236,Approved,Low Risk,,6300.0,6300.0,7.02,7.21,Granted,0,
14238,Approved,Standard Risk,,25000.0,25000.0,14.7,14.35,Granted,0,
14246,,Low Risk,,,,,,Docs Received,0,
14252,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14254,Approved,Standard Risk,,7500.0,7500.0,9.71,9.34,Granted,0,
14255,,High Risk,,,,,,Submitted,0,
14276,Rejected,High Risk,Other,,,,,Rejected,0,
14289,Approved,High Risk,,6940.0,6940.0,27.52,27.69,Granted,0,
14300,Approved,Standard Risk,,2130.0,2130.0,14.23,14.71,Granted,0,
14312,,Standard Risk,,,,,,Submitted,0,
14325,,Low Risk,,,,,,Submitted,0,
14327,Approved,Standard Risk,,25000.0,25000.0,11.31,11.86,Granted,0,
14328,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14332,,Low Risk,,,,,,Submitted,0,
14336,Approved,Standard Risk,,23450.0,,11.74,,Approved,0,
14340,,High Risk,,,,,,Submitted,0,
14344,Rejected,High Risk,Suspected fraud,,,,,Rejected,0,
14357,Approved,Standard Risk,,4150.0,4150.0,11.2,10.63,Granted,0,
14360,,High Risk,,,,,,Docs Received,0,
14389,,Standard Risk,,,,,,Submitted,0,
14390,Approved,Standard Risk,,7230.0,7230.0,13.46,14.72,Granted,0,
14393,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14400,,High Risk,,,,,,Docs Received,0,
14406,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
14413,Approved,Low Risk,,6450.0,6450.0,6.51,6.73,Granted,0,
14415,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
14424,,Standard Risk,,,,,,Submitted,0,
14427,Rejected,High Risk,Suspected fraud,,,,,Rejected,0,
14428,Rejected,Standard Risk,Other,,,,,Rejected,0,
14445,Approved,Low Risk,,4500.0,,4.75,,Approved,0,
14456,,Standard Risk,,,,,,Docs Received,0,
14459,,High Risk,,,,,,Submitted,0,
14461,,Low Risk,,,,,,Submitted,0,
14466,,Low Risk,,,,,,Submitted,0,
14467,,Standard Risk,,,,,,Submitted,0,
14476,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
14489,Approved,Standard Risk,,1900.0,1900.0,,,Granted,0,
14493,,Low Risk,,,,,,Submitted,0,
14499,Approved,Low Risk,,6850.0,6850.0,5.62,4.36,Granted,0,
14505,,Standard Risk,,,,,,Submitted,0,
14514,,Standard Risk,,,,,,Docs Received,0,
14515,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14516,,Low Risk,,,,,,Submitted,0,
14519,,High Risk,,,,,,Submitted,0,
14528,,High Risk,,,,,,Docs Received,0,
14533,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14536,Approved,High Risk,,10500.0,10500.0,28.32,27.46,Granted,0,
14537,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14542,,Standard Risk,,,,,,Submitted,0,
14547,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14551,,Standard Risk,,,,,,Submitted,0,
14560,,Standard Risk,,,,,,Submitted,0,
14562,Approved,Standard Risk,,10800.0,10800.0,11.46,12.28,Granted,0,
14575,Approved,Standard Risk,,5230.0,5230.0,9.25,10.15,Granted,0,
14590,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14598,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14602,,Standard Risk,,,,,,Submitted,0,
14609,,Standard Risk,,,,,,Submitted,0,
14614,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14623,Approved,High Risk,,12050.0,12050.0,16.42,16.34,Granted,0,
14627,,Standard Risk,,,,,,Submitted,0,
14629,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14630,Approved,Standard Risk,,5590.0,5590.0,,9.17,Granted,0,
14633,Approved,Standard Risk,,14980.0,14980.0,10.38,10.72,Granted,0,
14637,Rejected,High Risk,Low credit score,,,,,Rejected,0,
14642,,High Risk,,,,,,Submitted,0,
14655,,High Risk,,,,,,Submitted,0,
14666,Approved,Standard Risk,,4550.0,4550.0,14.21,14.81,Granted,0,
14670,Rejected,,Low credit score,,,,,Rejected,0,
14675,Approved,Low Risk,,4750.0,4750.0,4.68,4.5,Granted,0,
14677,,Low Risk,,,,,,Submitted,0,
14689,Rejected,,Low credit score,,,,,Rejected,0,
14692,Rejected,,High debt-to-income ratio,,,,,Rejected,0,
14713,,Standard Risk,,,,,,Submitted,0,
14725,Approved,Standard Risk,,22850.0,22850.0,,8.75,Granted,0,
14730,,Standard Risk,,,,,,Docs Received,0,
14732,,High Risk,,,,,,Docs Received,0,
14733,Approved,Low Risk,,9350.0,9350.0,4.02,4.19,Granted,0,
14735,,Standard Risk,,,,,,Docs Received,0,
14741,,,,,,,,Docs Received,0,
14749,,Standard Risk,,,,,,Submitted,0,
14751,Approved,High Risk,,16900.0,16900.0,16.84,17.25,Granted,1,"2026-06-22"
14759,,Standard Risk,,,,,,Submitted,0,
14770,Approved,Low Risk,,3920.0,3920.0,4.11,4.2,Granted,0,
14778,,Standard Risk,,,,,,Submitted,0,
14788,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
14794,Approved,High Risk,,22250.0,22250.0,25.14,24.75,Granted,0,
14804,,High Risk,,,,,,Submitted,0,
14805,,High Risk,,,,,,Submitted,0,
14808,,High Risk,,,,,,Docs Received,0,
14811,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
14816,,Low Risk,,,,,,Docs Received,0,
14817,,Standard Risk,,,,,,Submitted,0,
14825,,Standard Risk,,,,,,Docs Received,0,
14826,,Standard Risk,,,,,,Submitted,0,
14831,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
14838,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
14846,Approved,High Risk,,13200.0,13200.0,16.78,16.58,Granted,0,
14853,,Low Risk,,,,,,Submitted,0,
14854,Rejected,Standard Risk,Other,,,,,Rejected,0,
14896,,High Risk,,,,,,Docs Received,0,
14900,Rejected,Standard Risk,Suspected fraud,,,,,Rejected,0,
14904,,Standard Risk,,,,,,Submitted,0,
14910,,High Risk,,,,,,Submitted,0,
14931,Approved,Low Risk,,15600.0,15600.0,5.49,5.64,Granted,0,
14936,Approved,Standard Risk,,15900.0,15900.0,9.15,9.34,Granted,0,
14956,,Standard Risk,,,,,,Submitted,0,
14959,,High Risk,,,,,,Submitted,0,
14963,Rejected,High Risk,Other,,,,,Rejected,0,
14965,,Low Risk,,,,,,Docs Received,0,
14984,Approved,Low Risk,,24220.0,24220.0,5.6,5.45,Granted,0,
14995,Approved,Low Risk,,20850.0,20850.0,6.0,5.11,Granted,0,
14997,Approved,Low Risk,,25000.0,25000.0,5.56,,Granted,0,
14998,,Low Risk,,,,,,Submitted,0,
15008,,Standard Risk,,,,,,Submitted,0,
15010,,Low Risk,,,,,,Submitted,0,
15012,,High Risk,,,,,,Submitted,0,
15013,Approved,Low Risk,,8450.0,8450.0,7.18,6.79,Granted,0,
15016,,Standard Risk,,,,,,Submitted,0,
15020,,Low Risk,,,,,,Submitted,0,
15021,,High Risk,,,,,,Submitted,0,
15033,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
15043,,Low Risk,,,,,,Submitted,0,
15045,,High Risk,,,,,,Submitted,0,
15048,Approved,Low Risk,,850.0,850.0,6.39,6.39,Granted,0,
15049,Rejected,High Risk,Low credit score,,,,,Rejected,0,
15054,Rejected,Low Risk,Suspected fraud,,,,,Rejected,0,
15057,,Standard Risk,,,,,,Submitted,0,
